snippet,traits
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 143.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 144.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 145 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 146.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 147 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 148.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 149.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 150 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 151.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 152 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 153.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 154.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 155 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 156.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 157 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 158.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 159.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 160 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 161.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 162 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 163.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 164.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 165 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 166.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 167 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 168.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 169.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 170 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 171.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 172 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 173.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 174.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 175 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 176.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 177 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 178.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 179.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 180 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 181.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 182 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 183.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 184.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 185 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 186.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 187 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 188.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 189.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 190 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 191.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 192 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 193.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 194.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 195 revelou essa característica.,"[""agressivo""]"
Sua postura agressiva intimidava todos ao seu redor. Isso ficou evidente na situação 196.,"[""agressivo""]"
Ele atacou verbalmente sem provocação aparente. O momento 197 mostrou isso claramente.,"[""agressivo""]"
A agressividade dela manifestava-se em cada gesto brusco. Era inegável após o episódio 198.,"[""agressivo""]"
Seu temperamento explosivo causava medo em quem o conhecia. Todos perceberam após o incidente 199.,"[""agressivo""]"
Ela respondia a qualquer desafio com agressividade desproporcional. A circunstância 200 revelou essa característica.,"[""agressivo""]"
O ambiente ficou tenso com sua presença claramente hostil.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 6.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 7 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 8.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 9.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 10 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 11.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 12 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 13.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 14.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 15 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 16.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 17 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 18.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 19.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 20 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 21.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 22 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 23.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 24.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 25 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 26.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 27 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 28.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 29.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 30 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 31.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 32 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 33.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 34.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 35 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 36.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 37 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 38.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 39.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 40 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 41.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 42 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 43.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 44.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 45 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 46.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 47 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 48.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 49.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 50 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 51.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 52 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 53.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 54.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 55 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 56.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 57 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 58.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 59.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 60 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 61.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 62 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 63.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 64.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 65 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 66.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 67 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 68.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 69.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 70 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 71.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 72 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 73.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 74.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 75 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 76.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 77 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 78.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 79.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 80 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 81.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 82 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 83.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 84.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 85 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 86.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 87 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 88.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 89.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 90 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 91.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 92 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 93.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 94.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 95 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 96.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 97 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 98.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 99.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 100 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 101.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 102 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 103.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 104.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 105 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 106.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 107 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 108.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 109.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 110 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 111.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 112 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 113.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 114.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 115 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 116.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 117 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 118.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 119.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 120 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 121.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 122 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 123.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 124.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 125 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 126.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 127 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 128.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 129.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 130 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 131.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 132 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 133.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 134.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 135 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 136.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 137 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 138.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 139.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 140 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 141.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 142 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 143.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 144.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 145 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 146.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 147 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 148.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 149.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 150 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 151.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 152 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 153.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 154.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 155 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 156.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 157 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 158.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 159.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 160 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 161.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 162 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 163.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 164.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 165 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 166.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 167 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 168.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 169.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 170 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 171.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 172 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 173.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 174.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 175 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 176.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 177 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 178.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 179.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 180 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 181.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 182 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 183.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 184.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 185 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 186.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 187 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 188.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 189.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 190 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 191.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 192 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 193.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 194.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 195 revelou essa característica.,"[""hostil""]"
O ambiente ficou tenso com sua presença claramente hostil. Isso ficou evidente na situação 196.,"[""hostil""]"
Ele tratava todos com uma hostilidade que afastava qualquer aproximação. O momento 197 mostrou isso claramente.,"[""hostil""]"
Suas palavras carregavam uma hostilidade mal disfarçada. Era inegável após o episódio 198.,"[""hostil""]"
Ela não fazia questão de esconder seu antagonismo. Todos perceberam após o incidente 199.,"[""hostil""]"
A hostilidade emanava dele como uma onda de energia negativa. A circunstância 200 revelou essa característica.,"[""hostil""]"
"Ele guardava rancores por anos, esperando o momento de retribuir.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 6.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 7 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 8.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 9.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 10 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 11.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 12 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 13.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 14.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 15 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 16.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 17 mostrou isso claramente.,"[""vingativo""]"
Ela planejava meticulosamente a vingança contra quem a havia traído. Era inegável após o episódio 18.,"[""vingativo""]"
A memória dele para insultos era tão longa quanto seu desejo de revanche. Todos perceberam após o incidente 19.,"[""vingativo""]"
Ninguém a magoava impunemente; ela sempre encontrava um jeito de revidar. A circunstância 20 revelou essa característica.,"[""vingativo""]"
"Ele guardava rancores por anos, esperando o momento de retribuir. Isso ficou evidente na situação 21.","[""vingativo""]"
Sua natureza vingativa não perdoava nenhuma ofensa. O momento 22 mostrou isso claramente.,"[""vingativo""]"
